filename,ssim,psnr,status
EES0423674__X1E__Y06__P020.jpg,0.829750,18.053500,ok
EES0423674__X27__Y3F__P021.jpg,0.789866,17.648360,ok
EES0423674__X33__Y3F__P022.jpg,0.921557,30.610468,ok
EES0423674__X39__Y09__P023.jpg,0.845460,20.891611,ok
EES0423674__X3C__Y0C__P024.jpg,0.807796,18.003119,ok
EES0423674__X42__Y12__P025.jpg,0.838555,24.846005,ok
EES0423675__X42__Y36__P001.jpg,0.908228,31.243998,ok
EES0423675__X48__Y1B__P002.jpg,0.803026,18.624233,ok
EES0423675__X06__Y1E__P003.jpg,0.884792,26.246567,ok
EES0423675__X06__Y21__P004.jpg,0.785643,19.166412,ok
EES0423675__X06__Y24__P005.jpg,0.788331,20.857991,ok
EES0423675__X06__Y27__P006.jpg,0.711847,18.173860,ok
EES0423675__X09__Y18__P007.jpg,0.843635,20.272308,ok
EES0423675__X09__Y1B__P008.jpg,0.731253,17.594706,ok
EES0423675__X09__Y2A__P009.jpg,0.915495,27.342559,ok
EES0423675__X09__Y2D__P010.jpg,0.865778,22.020120,ok
EES0423675__X0C__Y12__P011.jpg,0.826180,22.132612,ok
EES0423675__X0C__Y15__P012.jpg,0.793900,17.499407,ok
EES0423675__X0C__Y18__P013.jpg,0.881531,23.798352,ok
EES0423675__X0C__Y33__P014.jpg,0.835263,22.358341,ok
EES0423675__X0F__Y0F__P015.jpg,0.774108,19.919321,ok
EES0423675__X15__Y3C__P016.jpg,0.823892,21.210640,ok
EES0423675__X1E__Y03__P017.jpg,0.777501,17.748355,ok
EES0423675__X1E__Y3F__P018.jpg,0.893802,19.704615,ok
EES0423675__X21__Y03__P019.jpg,0.838616,18.657957,ok
EES0423675__X27__Y03__P020.jpg,0.857837,21.823274,ok
EES0423675__X2A__Y03__P021.jpg,0.851914,20.559424,ok
EES0423675__X2A__Y3F__P022.jpg,0.717407,18.457295,ok
EES0423675__X2D__Y03__P023.jpg,0.814311,20.783697,ok
EES0423675__X2D__Y3F__P024.jpg,0.867652,19.612762,ok
EES0423675__X30__Y3F__P025.jpg,0.818630,22.411060,ok
EES0423676__X33__Y3C__P001.jpg,0.756502,17.111235,ok
EES0423676__X36__Y09__P002.jpg,0.829626,20.489576,ok
EES0423676__X36__Y3C__P003.jpg,0.782998,17.880187,ok
EES0423676__X39__Y0C__P004.jpg,0.850508,21.836113,ok
EES0423676__X39__Y39__P005.jpg,0.874381,21.121978,ok
EES0423676__X3C__Y0C__P006.jpg,0.776660,18.176297,ok
EES0423676__X3C__Y0F__P007.jpg,0.837354,20.430899,ok
EES0423676__X3C__Y33__P008.jpg,0.805804,19.409602,ok
EES0423676__X3C__Y36__P009.jpg,0.814456,18.633448,ok
EES0423676__X3F__Y0F__P010.jpg,0.835206,23.633695,ok
EES0423676__X3F__Y12__P011.jpg,0.888575,24.994733,ok
EES0423676__X3F__Y2D__P012.jpg,0.789288,17.496854,ok
EES0423676__X3F__Y30__P013.jpg,0.783458,18.205160,ok
EES0423676__X42__Y0F__P014.jpg,0.773175,19.815798,ok
EES0423676__X42__Y15__P015.jpg,0.821017,23.429891,ok
EES0423676__X42__Y18__P016.jpg,0.796654,18.966472,ok
EES0423676__X42__Y1B__P017.jpg,0.787971,17.721432,ok
EES0423676__X42__Y1E__P018.jpg,0.904294,27.396004,ok
EES0423676__X42__Y21__P019.jpg,0.856356,24.026394,ok
EES0423676__X42__Y24__P020.jpg,0.812567,21.256033,ok
EES0423676__X42__Y27__P021.jpg,0.819836,19.823484,ok
EES0423676__X42__Y2A__P022.jpg,0.809631,20.071846,ok
EES0423676__X45__Y18__P023.jpg,0.758219,18.727276,ok
EES0423676__X0F__Y24__P024.jpg,0.778314,20.365968,ok
EES0423676__X1E__Y3C__P025.jpg,0.756647,17.321182,ok
EES0423677__X21__Y0C__P001.jpg,0.681029,16.835875,ok
EES0423677__X2A__Y2D__P002.jpg,0.726373,19.052680,ok
EES0423677__X33__Y09__P003.jpg,0.673258,17.381343,ok
EES0423677__X36__Y3F__P004.jpg,0.724557,17.116666,ok
EES0423677__X39__Y1B__P005.jpg,0.752868,18.199890,ok
EES0423677__X3C__Y0F__P006.jpg,0.803492,19.272484,ok
EES0423677__X3F__Y12__P007.jpg,0.687814,17.612222,ok
EES0423677__X12__Y1B__P008.jpg,0.732354,18.483062,ok
