filename,ssim,psnr,status
C132580__X3F__Y24.jpg,0.927864,25.617883,ok
C132580__X0C__Y18.jpg,0.783092,17.465594,ok
C132580__X0C__Y2D.jpg,0.684284,14.522046,ok
C132580__X0F__Y12.jpg,0.828654,19.215199,ok
C132580__X0F__Y15.jpg,0.765046,16.770938,ok
C132580__X0F__Y33.jpg,0.739848,14.743092,ok
C132580__X12__Y12.jpg,0.768360,15.673416,ok
C132580__X15__Y0C.jpg,0.791211,15.686626,ok
C132580__X18__Y09.jpg,0.902270,22.130052,ok
C132580__X1B__Y09.jpg,0.812213,18.685125,ok
C132580__X1B__Y12.jpg,0.671219,13.637722,ok
C132580__X1E__Y06.jpg,0.941957,26.088975,ok
C132580__X1E__Y09.jpg,0.785393,17.461007,ok
C132580__X1E__Y15.jpg,0.806065,17.814058,ok
C132580__X21__Y06.jpg,0.809387,18.935111,ok
C132581__X21__Y15.jpg,0.684559,14.904826,ok
C132581__X21__Y24.jpg,0.685249,14.146434,ok
C132581__X24__Y06.jpg,0.754111,18.051927,ok
C132581__X24__Y0F.jpg,0.703676,15.885506,ok
C132581__X24__Y12.jpg,0.707826,17.101132,ok
C132581__X24__Y15.jpg,0.766435,18.959573,ok
C132581__X24__Y18.jpg,0.707520,15.927770,ok
C132581__X24__Y21.jpg,0.647968,12.560008,ok
C132581__X27__Y06.jpg,0.811388,19.390952,ok
C132581__X27__Y0F.jpg,0.696652,14.072977,ok
C132581__X27__Y12.jpg,0.772541,19.599042,ok
C132581__X27__Y15.jpg,0.736349,18.009708,ok
C132581__X27__Y18.jpg,0.712602,15.464107,ok
C132581__X27__Y1E.jpg,0.736957,15.862854,ok
C132581__X27__Y21.jpg,0.709742,17.083351,ok
C132581__X27__Y24.jpg,0.782697,16.201319,ok
C132581__X2A__Y06.jpg,0.744099,16.032973,ok
C132581__X2A__Y12.jpg,0.745871,16.958237,ok
C132581__X2A__Y15.jpg,0.718866,16.939415,ok
C132581__X2A__Y21.jpg,0.768971,15.401340,ok
C132581__X2A__Y3C.jpg,0.803031,16.708050,ok
C132581__X2D__Y06.jpg,0.801265,20.435161,ok
C132581__X2D__Y09.jpg,0.869492,20.432730,ok
C132581__X2D__Y12.jpg,0.718280,15.616036,ok
C132581__X2D__Y15.jpg,0.757331,18.511165,ok
C132582__X30__Y06.jpg,0.833450,20.302323,ok
C132582__X30__Y09.jpg,0.812115,18.105997,ok
C132582__X30__Y12.jpg,0.786644,18.838676,ok
C132582__X30__Y15.jpg,0.750186,19.222068,ok
C132582__X30__Y18.jpg,0.661945,14.735682,ok
C132582__X30__Y1B.jpg,0.664363,13.741976,ok
C132582__X33__Y06.jpg,0.951428,29.873165,ok
C132582__X33__Y09.jpg,0.814920,18.734647,ok
C132582__X33__Y12.jpg,0.741783,16.177731,ok
C132582__X33__Y15.jpg,0.811273,19.946006,ok
C132582__X33__Y18.jpg,0.828753,19.978402,ok
C132582__X36__Y09.jpg,0.830996,20.437172,ok
C132582__X36__Y0C.jpg,0.770440,17.869338,ok
C132582__X36__Y12.jpg,0.757998,17.084106,ok
C132582__X36__Y15.jpg,0.773890,19.602227,ok
C132582__X36__Y18.jpg,0.734219,17.435386,ok
C132582__X36__Y24.jpg,0.676740,13.424477,ok
C132582__X39__Y09.jpg,0.941801,30.221520,ok
C132582__X39__Y0C.jpg,0.863164,21.708419,ok
C132582__X39__Y0F.jpg,0.808286,19.313183,ok
C132582__X39__Y12.jpg,0.838839,20.740155,ok
C132582__X39__Y15.jpg,0.807997,19.210684,ok
C132582__X39__Y21.jpg,0.712676,14.484549,ok
C132582__X3C__Y0C.jpg,0.894367,22.572882,ok
C132582__X3C__Y0F.jpg,0.847728,22.006290,ok
C132583__X3C__Y12.jpg,0.772456,18.780804,ok
C132583__X3C__Y15.jpg,0.818224,19.684374,ok
C132583__X3C__Y18.jpg,0.662439,14.721841,ok
C132583__X3C__Y24.jpg,0.773079,15.148381,ok
C132583__X3F__Y0F.jpg,0.888149,22.253208,ok
C132583__X3F__Y12.jpg,0.803991,17.980141,ok
C132583__X3F__Y15.jpg,0.873608,22.964875,ok
