filename,ssim,psnr,status
EES0423812__X39__Y30__P016.jpg,0.884654,22.517473,ok
EES0423812__X3C__Y24__P017.jpg,0.908315,26.260504,ok
EES0423812__X3C__Y27__P018.jpg,0.897003,24.214880,ok
EES0423812__X3C__Y30__P019.jpg,0.895707,23.335483,ok
EES0423812__X3F__Y24__P020.jpg,0.897180,24.526487,ok
EES0423812__X3F__Y2A__P021.jpg,0.885810,24.160517,ok
EES0423812__X42__Y15__P022.jpg,0.869611,23.225787,ok
EES0423812__X42__Y1B__P023.jpg,0.859008,22.676844,ok
EES0423812__X12__Y21__P024.jpg,0.800052,23.327151,ok
EES0423812__X12__Y24__P025.jpg,0.819001,24.009946,ok
EES0423813__X18__Y21__P001.jpg,0.812604,21.960288,ok
EES0423813__X1B__Y0C__P002.jpg,0.898324,22.832623,ok
EES0423813__X1B__Y1B__P003.jpg,0.822515,21.957047,ok
EES0423813__X1B__Y1E__P004.jpg,0.728792,21.006658,ok
EES0423813__X21__Y06__P005.jpg,0.975461,26.706932,ok
EES0423813__X21__Y1B__P006.jpg,0.844777,23.335807,ok
EES0423813__X24__Y0F__P007.jpg,0.789788,21.644862,ok
EES0423813__X24__Y2D__P008.jpg,0.819551,22.300702,ok
EES0423813__X27__Y06__P009.jpg,0.775695,21.997606,ok
EES0423813__X2A__Y42__P010.jpg,0.942170,25.255520,ok
EES0423813__X30__Y15__P011.jpg,0.808279,21.962318,ok
EES0423813__X30__Y2D__P012.jpg,0.800286,21.753287,ok
EES0423813__X33__Y06__P013.jpg,0.971019,25.127974,ok
EES0423813__X33__Y3F__P014.jpg,0.925689,24.357150,ok
EES0423813__X39__Y21__P015.jpg,0.782333,21.921088,ok
EES0423813__X39__Y3C__P016.jpg,0.887072,23.190819,ok
EES0423813__X3C__Y09__P017.jpg,0.947306,23.638975,ok
EES0423813__X3C__Y0C__P018.jpg,0.824409,22.371744,ok
EES0423813__X3C__Y1B__P019.jpg,0.785446,21.827879,ok
EES0423813__X3C__Y21__P020.jpg,0.811681,22.425950,ok
EES0423813__X3C__Y39__P021.jpg,0.867143,22.798983,ok
EES0423813__X3F__Y0C__P022.jpg,0.970308,24.611533,ok
EES0423813__X3F__Y1B__P023.jpg,0.882504,23.483662,ok
EES0423813__X3F__Y36__P024.jpg,0.839169,22.800142,ok
EES0423813__X3F__Y39__P025.jpg,0.961539,25.381789,ok
EES0423814__X3F__Y2A__P001.jpg,0.841819,22.426521,ok
EES0423814__X3F__Y30__P002.jpg,0.916152,25.936685,ok
EES0423814__X3F__Y33__P003.jpg,0.897921,24.621338,ok
EES0423814__X42__Y1B__P004.jpg,0.826500,22.024060,ok
EES0423814__X42__Y24__P005.jpg,0.883291,23.757986,ok
EES0423814__X42__Y27__P006.jpg,0.853738,24.158507,ok
EES0423814__X12__Y18__P007.jpg,0.849463,22.814860,ok
EES0423814__X27__Y06__P008.jpg,0.895076,23.883410,ok
EES0423814__X30__Y09__P009.jpg,0.919759,26.031698,ok
EES0423814__X30__Y0C__P010.jpg,0.896513,23.851882,ok
EES0423814__X3F__Y12__P011.jpg,0.898055,23.025069,ok
EES0423814__X45__Y27__P012.jpg,0.914455,24.389772,ok
EES0423814__X0F__Y1E__P013.jpg,0.844908,23.358083,ok
EES0423814__X0F__Y2A__P014.jpg,0.829892,22.297462,ok
EES0423814__X0F__Y2D__P015.jpg,0.902605,26.557628,ok
EES0423814__X12__Y18__P016.jpg,0.839607,24.517498,ok
EES0423814__X12__Y27__P017.jpg,0.739297,22.552680,ok
EES0423814__X12__Y2A__P018.jpg,0.812004,22.888880,ok
EES0423814__X12__Y2D__P019.jpg,0.804243,23.275934,ok
EES0423814__X12__Y30__P020.jpg,0.813614,25.833010,ok
EES0423814__X12__Y33__P021.jpg,0.815561,22.297631,ok
EES0423814__X12__Y36__P022.jpg,0.946088,32.564565,ok
EES0423814__X15__Y27__P023.jpg,0.719161,21.864026,ok
EES0423814__X15__Y2A__P024.jpg,0.713829,22.478791,ok
EES0423814__X15__Y30__P025.jpg,0.756036,21.902192,ok
EES0423815__X1B__Y21__P001.jpg,0.917432,24.741478,ok
EES0423815__X1B__Y24__P002.jpg,0.946628,30.986155,ok
EES0423815__X1B__Y27__P003.jpg,0.898873,28.787732,ok
EES0423815__X1B__Y30__P004.jpg,0.892601,23.242837,ok
EES0423815__X1E__Y0C__P005.jpg,0.859694,23.104277,ok
EES0423815__X21__Y18__P006.jpg,0.900279,23.381292,ok
EES0423815__X21__Y1E__P007.jpg,0.829358,22.759272,ok
EES0423815__X21__Y21__P008.jpg,0.782373,21.728040,ok
EES0423815__X21__Y2A__P009.jpg,0.842462,23.650279,ok
EES0423815__X21__Y2D__P010.jpg,0.855804,24.377373,ok
EES0423815__X24__Y18__P011.jpg,0.827114,24.255101,ok
EES0423815__X24__Y1B__P012.jpg,0.909999,27.311784,ok
EES0423815__X24__Y1E__P013.jpg,0.868737,22.598153,ok
EES0423815__X24__Y2A__P014.jpg,0.789307,21.676539,ok
EES0423815__X24__Y33__P015.jpg,0.842129,24.174634,ok
EES0423815__X27__Y1B__P016.jpg,0.836294,22.466083,ok
EES0423815__X27__Y2A__P017.jpg,0.876332,25.076048,ok
EES0423815__X2A__Y0C__P018.jpg,0.885331,22.914829,ok
EES0423815__X2A__Y24__P019.jpg,0.914157,25.547968,ok
EES0423815__X2A__Y27__P020.jpg,0.894868,27.081763,ok
EES0423815__X2D__Y21__P021.jpg,0.856302,22.237775,ok
EES0423815__X2D__Y27__P022.jpg,0.843894,22.591032,ok
EES0423815__X30__Y12__P023.jpg,0.853545,23.216493,ok
EES0423815__X30__Y24__P024.jpg,0.856306,22.820529,ok
EES0423815__X30__Y27__P025.jpg,0.835194,22.517390,ok
EES0423816__X1B__Y1B__P001.jpg,0.724791,21.523193,ok
EES0423816__X1B__Y1E__P002.jpg,0.801306,21.728988,ok
EES0423816__X1B__Y21__P003.jpg,0.734318,21.752833,ok
EES0423816__X1E__Y0C__P004.jpg,0.776044,22.994413,ok
EES0423816__X1E__Y0F__P005.jpg,0.780651,23.927197,ok
EES0423816__X1E__Y1E__P006.jpg,0.778502,22.566509,ok
EES0423816__X21__Y0C__P007.jpg,0.829972,24.126415,ok
EES0423816__X21__Y0F__P008.jpg,0.835853,23.020762,ok
EES0423816__X24__Y09__P009.jpg,0.864637,22.577450,ok
EES0423816__X24__Y0C__P010.jpg,0.835441,22.865714,ok
EES0423816__X24__Y0F__P011.jpg,0.801487,21.964764,ok
EES0423816__X24__Y12__P012.jpg,0.729500,21.068874,ok
EES0423816__X24__Y18__P013.jpg,0.787956,21.854135,ok
EES0423816__X24__Y1E__P014.jpg,0.724078,20.985599,ok
EES0423816__X27__Y09__P015.jpg,0.800080,22.293055,ok
EES0423816__X27__Y0C__P016.jpg,0.806295,22.514431,ok
EES0423816__X27__Y0F__P017.jpg,0.820712,22.384214,ok
EES0423816__X27__Y12__P018.jpg,0.760004,21.770024,ok
EES0423816__X27__Y15__P019.jpg,0.776066,22.500422,ok
EES0423816__X27__Y18__P020.jpg,0.725396,21.122459,ok
EES0423816__X2A__Y0F__P021.jpg,0.868318,22.881489,ok
EES0423816__X2A__Y18__P022.jpg,0.824025,23.076049,ok
EES0423816__X2D__Y09__P023.jpg,0.887533,23.319139,ok
EES0423816__X2D__Y0C__P024.jpg,0.887959,23.541948,ok
EES0423816__X2D__Y12__P025.jpg,0.830954,22.643822,ok
EES0423817__X3C__Y1B__P001.jpg,0.785010,22.029057,ok
EES0423817__X3C__Y1E__P002.jpg,0.863227,23.708537,ok
EES0423817__X3C__Y27__P003.jpg,0.787926,21.688328,ok
EES0423817__X3C__Y2A__P004.jpg,0.821569,24.557761,ok
EES0423817__X3F__Y12__P005.jpg,0.889620,27.265330,ok
EES0423817__X3F__Y18__P006.jpg,0.861513,23.006656,ok
EES0423817__X3F__Y1B__P007.jpg,0.786547,21.754429,ok
EES0423817__X3F__Y21__P008.jpg,0.849614,23.388371,ok
EES0423817__X3F__Y27__P009.jpg,0.885329,23.752945,ok
EES0423817__X3F__Y2A__P010.jpg,0.902040,24.025237,ok
EES0423817__X3F__Y2D__P011.jpg,0.875374,25.226367,ok
EES0423817__X42__Y21__P012.jpg,0.824337,22.859525,ok
EES0423817__X27__Y30__P013.jpg,0.918662,22.658191,ok
EES0423817__X2A__Y30__P014.jpg,0.916536,23.521030,ok
EES0423817__X2A__Y36__P015.jpg,0.956181,23.922587,ok
EES0423817__X2D__Y2A__P016.jpg,0.915234,22.978747,ok
EES0423817__X2D__Y30__P017.jpg,0.948919,24.410022,ok
EES0423817__X2D__Y36__P018.jpg,0.882115,22.732404,ok
EES0423817__X30__Y24__P019.jpg,0.890508,22.820590,ok
EES0423817__X30__Y27__P020.jpg,0.851089,22.563468,ok
EES0423817__X30__Y33__P021.jpg,0.927103,24.146690,ok
EES0423817__X33__Y21__P022.jpg,0.916205,23.167534,ok
EES0423817__X33__Y24__P023.jpg,0.922967,24.255241,ok
EES0423817__X33__Y27__P024.jpg,0.844003,22.450083,ok
EES0423817__X33__Y2A__P025.jpg,0.932893,24.125354,ok
EES0423818__X03__Y24__P001.jpg,0.837412,22.137579,ok
EES0423818__X06__Y39__P002.jpg,0.949512,24.473809,ok
EES0423818__X09__Y39__P003.jpg,0.856590,22.896752,ok
EES0423818__X0C__Y18__P004.jpg,0.798063,21.939030,ok
EES0423818__X0C__Y1B__P005.jpg,0.749085,22.164166,ok
EES0423818__X0C__Y36__P006.jpg,0.839787,23.010546,ok
EES0423818__X2A__Y42__P007.jpg,0.924931,23.466402,ok
EES0423818__X21__Y09__P008.jpg,0.957724,23.489614,ok
EES0423818__X21__Y36__P009.jpg,0.853356,22.213411,ok
EES0423818__X2D__Y39__P010.jpg,0.891670,24.397293,ok
EES0423818__X30__Y36__P011.jpg,0.765513,21.981044,ok
EES0423818__X30__Y39__P012.jpg,0.806924,22.574147,ok
EES0423818__X33__Y33__P013.jpg,0.793017,22.205861,ok
EES0423818__X36__Y2D__P014.jpg,0.869960,22.868764,ok
EES0423818__X36__Y30__P015.jpg,0.895733,23.147895,ok
EES0423818__X36__Y33__P016.jpg,0.852857,23.215105,ok
EES0423818__X36__Y36__P017.jpg,0.857121,22.442278,ok
EES0423818__X36__Y39__P018.jpg,0.865106,22.398029,ok
EES0423818__X39__Y33__P019.jpg,0.860985,22.481859,ok
EES0423818__X09__Y21__P020.jpg,0.951016,23.253422,ok
EES0423818__X1E__Y21__P021.jpg,0.856769,22.302437,ok
EES0423818__X1E__Y36__P022.jpg,0.919506,22.740739,ok
EES0423818__X21__Y24__P023.jpg,0.913946,23.171992,ok
EES0423818__X21__Y36__P024.jpg,0.902283,22.587006,ok
EES0423818__X21__Y39__P025.jpg,0.891425,22.975723,ok
EES0423819__X15__Y24__P001.jpg,0.828752,23.326768,ok
EES0423819__X18__Y24__P002.jpg,0.890045,25.651108,ok
EES0423819__X1B__Y21__P003.jpg,0.822867,23.435175,ok
EES0423819__X1B__Y24__P004.jpg,0.798876,22.868196,ok
EES0423819__X1B__Y27__P005.jpg,0.804271,22.006677,ok
EES0423819__X1E__Y12__P006.jpg,0.811562,22.083848,ok
EES0423819__X1E__Y18__P007.jpg,0.794379,22.209125,ok
EES0423819__X1E__Y21__P008.jpg,0.877886,23.868040,ok
EES0423819__X1E__Y2A__P009.jpg,0.844163,23.320237,ok
EES0423819__X21__Y1B__P010.jpg,0.851157,22.916037,ok
EES0423819__X21__Y2A__P011.jpg,0.855678,24.913952,ok
EES0423819__X21__Y2D__P012.jpg,0.818169,23.348954,ok
EES0423819__X21__Y30__P013.jpg,0.807411,22.058365,ok
EES0423819__X24__Y27__P014.jpg,0.807505,23.068460,ok
EES0423819__X24__Y2A__P015.jpg,0.839332,23.194284,ok
EES0423819__X24__Y30__P016.jpg,0.839242,23.556390,ok
EES0423819__X2A__Y2A__P017.jpg,0.829409,24.217938,ok
EES0423819__X2D__Y2A__P018.jpg,0.829381,23.071943,ok
EES0423819__X33__Y2A__P019.jpg,0.880811,22.706270,ok
EES0423819__X36__Y27__P020.jpg,0.780051,22.061198,ok
EES0423819__X39__Y2A__P021.jpg,0.822064,22.937074,ok
EES0423819__X3C__Y2A__P022.jpg,0.869728,23.972426,ok
EES0423819__X3F__Y27__P023.jpg,0.894993,26.215679,ok
EES0423819__X3F__Y2A__P024.jpg,0.770654,22.717351,ok
EES0423819__X3F__Y2D__P025.jpg,0.866970,24.305160,ok
EES0423820__X36__Y42__P001.jpg,0.797519,22.561785,ok
EES0423820__X3C__Y3C__P002.jpg,0.800466,22.396689,ok
EES0423820__X3F__Y18__P003.jpg,0.872457,22.787243,ok
EES0423820__X3F__Y36__P004.jpg,0.778631,22.121948,ok
EES0423820__X3F__Y39__P005.jpg,0.929711,23.980115,ok
EES0423820__X42__Y1E__P006.jpg,0.896429,24.640407,ok
EES0423820__X42__Y21__P007.jpg,0.883037,24.917613,ok
EES0423820__X42__Y24__P008.jpg,0.856657,23.810240,ok
EES0423820__X42__Y27__P009.jpg,0.826828,23.776584,ok
EES0423820__X42__Y2A__P010.jpg,0.807539,23.577860,ok
EES0423820__X42__Y2D__P011.jpg,0.834515,22.668621,ok
EES0423820__X42__Y30__P012.jpg,0.860441,24.454970,ok
EES0423820__X42__Y33__P013.jpg,0.951316,31.295621,ok
EES0423820__X0C__Y42__P014.jpg,0.962090,30.002951,ok
EES0423820__X0F__Y3C__P015.jpg,0.926574,23.834783,ok
EES0423820__X15__Y2A__P016.jpg,0.921113,23.446445,ok
EES0423820__X1B__Y3F__P017.jpg,0.884284,23.535217,ok
EES0423820__X1E__Y45__P018.jpg,0.931876,25.655967,ok
EES0423820__X24__Y12__P019.jpg,0.896171,24.909528,ok
EES0423820__X24__Y45__P020.jpg,0.874158,22.577284,ok
EES0423820__X30__Y2D__P021.jpg,0.894418,23.526319,ok
EES0423820__X33__Y1E__P022.jpg,0.895395,22.893722,ok
EES0423820__X33__Y27__P023.jpg,0.871157,22.918308,ok
EES0423820__X33__Y2A__P024.jpg,0.835763,22.944991,ok
EES0423820__X33__Y39__P025.jpg,0.868386,22.695633,ok
EES0423821__X15__Y39__P001.jpg,0.839714,23.562972,ok
EES0423821__X18__Y18__P002.jpg,0.816572,23.822475,ok
EES0423821__X18__Y1B__P003.jpg,0.853241,24.133794,ok
EES0423821__X18__Y1E__P004.jpg,0.916397,24.954368,ok
EES0423821__X18__Y27__P005.jpg,0.817911,22.838599,ok
EES0423821__X18__Y2A__P006.jpg,0.833402,22.864244,ok
EES0423821__X18__Y30__P007.jpg,0.814633,22.253657,ok
EES0423821__X18__Y36__P008.jpg,0.844872,25.999509,ok
EES0423821__X18__Y39__P009.jpg,0.882433,24.921275,ok
EES0423821__X1B__Y0F__P010.jpg,0.871320,23.438006,ok
EES0423821__X1B__Y1E__P011.jpg,0.898284,22.602621,ok
EES0423821__X1B__Y2A__P012.jpg,0.791403,21.796858,ok
EES0423821__X1B__Y36__P013.jpg,0.854488,24.251914,ok
EES0423821__X1E__Y2A__P014.jpg,0.863826,24.421948,ok
EES0423821__X1E__Y2D__P015.jpg,0.772274,21.383497,ok
EES0423821__X1E__Y36__P016.jpg,0.807258,23.699975,ok
EES0423821__X1E__Y39__P017.jpg,0.783174,22.147329,ok
EES0423821__X21__Y15__P018.jpg,0.845892,22.039686,ok
EES0423821__X21__Y1B__P019.jpg,0.850836,23.889001,ok
EES0423821__X21__Y24__P020.jpg,0.879535,25.235406,ok
EES0423821__X21__Y2A__P021.jpg,0.887379,27.744524,ok
EES0423821__X21__Y36__P022.jpg,0.835450,24.946351,ok
EES0423821__X24__Y0F__P023.jpg,0.837427,22.554653,ok
EES0423821__X24__Y12__P024.jpg,0.835455,22.689384,ok
EES0423821__X24__Y1E__P025.jpg,0.794455,22.488538,ok
EES0423822__X24__Y27__P001.jpg,0.876944,22.535805,ok
EES0423822__X24__Y2A__P002.jpg,0.828267,23.426313,ok
EES0423822__X24__Y36__P003.jpg,0.793850,22.865300,ok
EES0423822__X24__Y39__P004.jpg,0.856560,23.526198,ok
EES0423822__X27__Y12__P005.jpg,0.865246,22.648571,ok
EES0423822__X2D__Y0F__P006.jpg,0.844029,23.121528,ok
EES0423822__X2D__Y24__P007.jpg,0.819313,22.774025,ok
EES0423822__X2D__Y2A__P008.jpg,0.878959,23.356996,ok
EES0423822__X30__Y0C__P009.jpg,0.883843,24.084588,ok
EES0423822__X30__Y1E__P010.jpg,0.846333,23.072986,ok
EES0423822__X30__Y30__P011.jpg,0.861831,22.583592,ok
EES0423822__X33__Y12__P012.jpg,0.862887,23.272869,ok
EES0423822__X33__Y1B__P013.jpg,0.830920,24.004346,ok
EES0423822__X33__Y2A__P014.jpg,0.853726,23.775713,ok
EES0423822__X33__Y30__P015.jpg,0.875788,23.097484,ok
EES0423822__X33__Y39__P016.jpg,0.899624,26.334394,ok
EES0423822__X36__Y0F__P017.jpg,0.874552,25.533940,ok
EES0423822__X36__Y15__P018.jpg,0.841728,23.234909,ok
EES0423822__X36__Y1B__P019.jpg,0.815190,23.782495,ok
EES0423822__X36__Y27__P020.jpg,0.861535,22.791122,ok
EES0423822__X36__Y39__P021.jpg,0.821846,22.463403,ok
EES0423822__X39__Y1B__P022.jpg,0.898587,24.166264,ok
EES0423822__X39__Y27__P023.jpg,0.887711,23.450679,ok
EES0423822__X39__Y2A__P024.jpg,0.913985,23.631815,ok
EES0423822__X3C__Y21__P025.jpg,0.889278,23.231222,ok
EES0423823__X3C__Y27__P001.jpg,0.848816,23.803413,ok
EES0423823__X3F__Y1E__P002.jpg,0.876686,23.695991,ok
EES0423823__X3F__Y24__P003.jpg,0.818604,22.455930,ok
EES0423823__X42__Y1E__P004.jpg,0.877483,22.739218,ok
EES0423823__X06__Y27__P005.jpg,0.862315,25.531444,ok
EES0423823__X0C__Y15__P006.jpg,0.901799,23.770963,ok
EES0423823__X0C__Y33__P007.jpg,0.898234,26.051756,ok
EES0423823__X0C__Y36__P008.jpg,0.800626,22.790504,ok
EES0423823__X12__Y3C__P009.jpg,0.874259,23.198371,ok
EES0423823__X18__Y0C__P010.jpg,0.959482,31.285838,ok
EES0423823__X18__Y3C__P011.jpg,0.882878,24.207973,ok
EES0423823__X1B__Y0C__P012.jpg,0.892448,25.462358,ok
EES0423823__X21__Y30__P013.jpg,0.888574,22.482358,ok
EES0423823__X2A__Y36__P014.jpg,0.788043,22.844454,ok
EES0423823__X2A__Y3C__P015.jpg,0.895483,24.511393,ok
EES0423823__X2D__Y36__P016.jpg,0.696567,21.739945,ok
EES0423823__X2D__Y39__P017.jpg,0.898708,26.112126,ok
EES0423823__X30__Y36__P018.jpg,0.875604,25.940304,ok
EES0423823__X30__Y39__P019.jpg,0.864519,27.752750,ok
EES0423823__X36__Y12__P020.jpg,0.904295,23.026471,ok
EES0423823__X36__Y33__P021.jpg,0.858459,22.186204,ok
EES0423823__X36__Y39__P022.jpg,0.847559,25.240511,ok
EES0423823__X39__Y15__P023.jpg,0.870873,22.271169,ok
EES0423823__X39__Y1B__P024.jpg,0.891445,24.492988,ok
EES0423823__X39__Y30__P025.jpg,0.787581,22.335762,ok
EES0423824__X39__Y33__P001.jpg,0.844752,25.255076,ok
EES0423824__X39__Y39__P002.jpg,0.802192,22.935038,ok
EES0423824__X39__Y3C__P003.jpg,0.876905,23.159896,ok
EES0423824__X3F__Y1B__P004.jpg,0.828960,23.459512,ok
EES0423824__X3F__Y1E__P005.jpg,0.810435,22.059513,ok
EES0423824__X3F__Y24__P006.jpg,0.824716,23.075120,ok
EES0423824__X3F__Y27__P007.jpg,0.797934,22.601707,ok
EES0423824__X3F__Y2A__P008.jpg,0.747213,21.828501,ok
EES0423824__X3F__Y2D__P009.jpg,0.802024,22.887463,ok
EES0423824__X3F__Y30__P010.jpg,0.856117,23.531402,ok
EES0423824__X3F__Y33__P011.jpg,0.928262,27.401297,ok
EES0423824__X42__Y27__P012.jpg,0.850047,24.314658,ok
EES0423824__X42__Y2A__P013.jpg,0.897769,25.762259,ok
EES0423824__X0C__Y33__P014.jpg,0.904692,27.623951,ok
EES0423824__X0F__Y33__P015.jpg,0.831179,22.196438,ok
EES0423824__X18__Y30__P016.jpg,0.891828,23.671198,ok
EES0423824__X18__Y36__P017.jpg,0.749120,22.017442,ok
EES0423824__X18__Y39__P018.jpg,0.744505,21.931205,ok
EES0423824__X1B__Y09__P019.jpg,0.868046,22.757097,ok
EES0423824__X1B__Y36__P020.jpg,0.866776,23.583991,ok
EES0423824__X1B__Y3F__P021.jpg,0.909527,24.850036,ok
EES0423824__X21__Y39__P022.jpg,0.921503,25.557038,ok
EES0423824__X24__Y39__P023.jpg,0.846337,22.471724,ok
EES0423824__X24__Y3C__P024.jpg,0.897158,24.333284,ok
EES0423824__X24__Y3F__P025.jpg,0.826241,21.857979,ok
EES0423825__X24__Y42__P001.jpg,0.918246,26.330710,ok
EES0423825__X27__Y42__P002.jpg,0.847801,26.319101,ok
EES0423825__X2A__Y09__P003.jpg,0.812594,23.333072,ok
EES0423825__X2A__Y42__P004.jpg,0.827717,23.329156,ok
EES0423825__X2D__Y09__P005.jpg,0.797556,23.319122,ok
EES0423825__X2D__Y12__P006.jpg,0.862061,23.152735,ok
EES0423825__X2D__Y42__P007.jpg,0.886484,23.546137,ok
EES0423825__X30__Y09__P008.jpg,0.784660,21.675470,ok
EES0423825__X30__Y39__P009.jpg,0.811645,22.428482,ok
EES0423825__X33__Y12__P010.jpg,0.887291,25.130025,ok
EES0423825__X33__Y33__P011.jpg,0.802697,22.407992,ok
EES0423825__X33__Y36__P012.jpg,0.883831,24.880525,ok
EES0423825__X36__Y0C__P013.jpg,0.863125,24.118323,ok
EES0423825__X36__Y30__P014.jpg,0.950049,29.167778,ok
EES0423825__X36__Y3C__P015.jpg,0.870643,23.614060,ok
EES0423825__X39__Y0C__P016.jpg,0.894687,25.833425,ok
EES0423825__X39__Y15__P017.jpg,0.887375,24.299139,ok
EES0423825__X39__Y21__P018.jpg,0.863479,22.617571,ok
EES0423825__X39__Y27__P019.jpg,0.814512,22.014609,ok
EES0423825__X39__Y2A__P020.jpg,0.922696,25.346416,ok
EES0423825__X39__Y33__P021.jpg,0.814572,21.870052,ok
EES0423825__X3C__Y12__P022.jpg,0.871866,22.764673,ok
EES0423825__X3C__Y2A__P023.jpg,0.846438,22.860159,ok
EES0423825__X3F__Y18__P024.jpg,0.887750,23.489240,ok
EES0423825__X3F__Y1B__P025.jpg,0.872727,22.842061,ok
EES0423826__X3F__Y21__P001.jpg,0.882257,22.554537,ok
EES0423826__X3F__Y24__P002.jpg,0.829882,22.507203,ok
EES0423826__X3F__Y2A__P003.jpg,0.851910,22.662463,ok
EES0423826__X3F__Y30__P004.jpg,0.870417,23.831532,ok
EES0423826__X3F__Y33__P005.jpg,0.858001,23.575349,ok
EES0423826__X42__Y15__P006.jpg,0.891823,23.657984,ok
EES0423826__X42__Y24__P007.jpg,0.851951,22.659544,ok
EES0423826__X45__Y24__P008.jpg,0.912637,28.747137,ok
EES0423826__X45__Y27__P009.jpg,0.935962,28.572702,ok
EES0423826__X0F__Y1B__P010.jpg,0.895003,27.888997,ok
EES0423826__X0F__Y1E__P011.jpg,0.889420,26.317663,ok
EES0423826__X0F__Y2D__P012.jpg,0.865059,25.758768,ok
EES0423826__X0F__Y30__P013.jpg,0.833718,22.756416,ok
EES0423826__X12__Y12__P014.jpg,0.835403,22.285400,ok
EES0423826__X12__Y1B__P015.jpg,0.866399,23.412817,ok
EES0423826__X12__Y21__P016.jpg,0.821773,22.636748,ok
EES0423826__X12__Y24__P017.jpg,0.838310,24.101507,ok
EES0423826__X12__Y27__P018.jpg,0.870448,24.321201,ok
EES0423826__X12__Y2A__P019.jpg,0.839651,22.639769,ok
EES0423826__X15__Y0F__P020.jpg,0.859501,24.454079,ok
EES0423826__X15__Y12__P021.jpg,0.915090,25.916537,ok
EES0423826__X15__Y39__P022.jpg,0.822251,21.820178,ok
EES0423826__X18__Y12__P023.jpg,0.839680,23.681514,ok
EES0423826__X18__Y27__P024.jpg,0.764404,22.585467,ok
EES0423826__X21__Y0C__P025.jpg,0.880844,25.679480,ok
EES0423827__X21__Y39__P001.jpg,0.760868,22.157823,ok
EES0423827__X24__Y0C__P002.jpg,0.777409,22.120756,ok
EES0423827__X27__Y09__P003.jpg,0.892370,25.393045,ok
EES0423827__X27__Y2A__P004.jpg,0.718874,21.083110,ok
EES0423827__X27__Y3C__P005.jpg,0.868324,23.648189,ok
EES0423827__X2A__Y09__P006.jpg,0.905941,22.716600,ok
EES0423827__X2A__Y0C__P007.jpg,0.838713,22.352848,ok
EES0423827__X2A__Y0F__P008.jpg,0.843884,22.756746,ok
EES0423827__X2A__Y33__P009.jpg,0.767087,21.779267,ok
EES0423827__X30__Y0C__P010.jpg,0.780105,22.575720,ok
EES0423827__X30__Y15__P011.jpg,0.839074,23.553552,ok
EES0423827__X30__Y18__P012.jpg,0.876897,23.537932,ok
EES0423827__X30__Y21__P013.jpg,0.855565,22.783367,ok
