filename,ssim,psnr,status
EES0423682__X12__Y12__P005.jpg,0.873316,25.166693,ok
EES0423682__X12__Y18__P006.jpg,0.806870,19.251175,ok
EES0423682__X12__Y1B__P007.jpg,0.813516,21.758394,ok
EES0423682__X12__Y1E__P008.jpg,0.816716,20.054096,ok
EES0423682__X12__Y21__P009.jpg,0.823076,20.691619,ok
EES0423682__X12__Y24__P010.jpg,0.913225,28.359392,ok
EES0423682__X12__Y2A__P011.jpg,0.832302,22.475946,ok
EES0423682__X15__Y12__P012.jpg,0.761099,19.602103,ok
EES0423682__X15__Y15__P013.jpg,0.774116,22.900349,ok
EES0423682__X15__Y18__P014.jpg,0.762658,19.762789,ok
EES0423682__X15__Y1B__P015.jpg,0.769407,19.099000,ok
EES0423682__X15__Y21__P016.jpg,0.719202,17.647278,ok
EES0423682__X15__Y24__P017.jpg,0.821412,21.126868,ok
EES0423682__X15__Y27__P018.jpg,0.779277,19.711293,ok
EES0423682__X15__Y2A__P019.jpg,0.899068,24.284121,ok
EES0423682__X15__Y33__P020.jpg,0.751873,18.984681,ok
EES0423682__X18__Y0C__P021.jpg,0.874298,20.646933,ok
EES0423682__X18__Y12__P022.jpg,0.809007,21.083859,ok
EES0423682__X18__Y18__P023.jpg,0.780763,21.792969,ok
EES0423682__X18__Y1B__P024.jpg,0.886447,23.002958,ok
EES0423682__X18__Y24__P025.jpg,0.763519,17.886659,ok
EES0423683__X1B__Y09__P001.jpg,0.749155,19.362880,ok
EES0423683__X1B__Y0F__P002.jpg,0.699153,17.904301,ok
EES0423683__X1B__Y12__P003.jpg,0.793896,21.335502,ok
EES0423683__X1B__Y15__P004.jpg,0.778165,20.925060,ok
EES0423683__X1B__Y1B__P005.jpg,0.827648,20.279918,ok
EES0423683__X1B__Y1E__P006.jpg,0.833606,21.813220,ok
EES0423683__X1B__Y21__P007.jpg,0.788977,18.588827,ok
EES0423683__X1B__Y24__P008.jpg,0.804927,21.680784,ok
EES0423683__X1E__Y24__P009.jpg,0.759984,18.285263,ok
EES0423683__X1E__Y2D__P010.jpg,0.754067,20.205718,ok
EES0423683__X1E__Y30__P011.jpg,0.811400,21.860713,ok
EES0423683__X1E__Y33__P012.jpg,0.778705,20.754429,ok
EES0423683__X1E__Y36__P013.jpg,0.855019,21.913073,ok
EES0423683__X21__Y06__P014.jpg,0.824274,22.298649,ok
EES0423683__X24__Y2A__P015.jpg,0.829408,24.086768,ok
EES0423683__X24__Y2D__P016.jpg,0.730280,19.779980,ok
EES0423683__X24__Y30__P017.jpg,0.800233,18.977656,ok
EES0423683__X27__Y21__P018.jpg,0.811528,19.836363,ok
EES0423683__X27__Y2A__P019.jpg,0.827976,22.462888,ok
EES0423683__X27__Y2D__P020.jpg,0.823893,21.614585,ok
EES0423683__X2A__Y2D__P021.jpg,0.743428,19.434604,ok
EES0423683__X2D__Y2A__P022.jpg,0.746878,20.531707,ok
EES0423683__X2D__Y30__P023.jpg,0.827482,21.765028,ok
EES0423683__X30__Y24__P024.jpg,0.745851,18.878659,ok
EES0423683__X30__Y33__P025.jpg,0.807455,20.991503,ok
EES0423684__X30__Y36__P001.jpg,0.701083,18.805801,ok
EES0423684__X30__Y39__P002.jpg,0.794856,20.667366,ok
EES0423684__X33__Y24__P003.jpg,0.755839,21.611460,ok
EES0423684__X33__Y2D__P004.jpg,0.640719,17.196023,ok
EES0423684__X33__Y33__P005.jpg,0.701300,19.824726,ok
EES0423684__X33__Y39__P006.jpg,0.929048,28.010756,ok
EES0423684__X33__Y3C__P007.jpg,0.683687,20.082734,ok
EES0423684__X36__Y18__P008.jpg,0.835808,22.170083,ok
EES0423684__X36__Y21__P009.jpg,0.740561,18.022281,ok
EES0423684__X36__Y24__P010.jpg,0.772104,18.992248,ok
EES0423684__X36__Y27__P011.jpg,0.754166,20.640599,ok
EES0423684__X36__Y2A__P012.jpg,0.825520,20.552925,ok
EES0423684__X36__Y30__P013.jpg,0.822286,19.809772,ok
EES0423684__X36__Y33__P014.jpg,0.745625,17.785645,ok
EES0423684__X36__Y36__P015.jpg,0.913351,28.603388,ok
EES0423684__X36__Y39__P016.jpg,0.818069,20.977118,ok
EES0423684__X36__Y3C__P017.jpg,0.770369,20.341117,ok
EES0423684__X39__Y24__P018.jpg,0.650677,17.562156,ok
EES0423684__X39__Y27__P019.jpg,0.797399,19.135479,ok
EES0423684__X39__Y30__P020.jpg,0.857295,24.242992,ok
EES0423684__X3C__Y33__P021.jpg,0.886156,24.115441,ok
EES0423684__X3F__Y30__P022.jpg,0.696045,18.334454,ok
EES0423684__X3F__Y33__P023.jpg,0.754678,18.701710,ok
EES0423684__X45__Y2A__P024.jpg,0.808309,20.977467,ok
EES0423684__X45__Y2D__P025.jpg,0.844678,23.465425,ok
EES0423685__X12__Y27__P001.jpg,0.831105,18.753066,ok
EES0423685__X15__Y1B__P002.jpg,0.770014,18.935357,ok
EES0423685__X15__Y1E__P003.jpg,0.717011,17.555125,ok
EES0423685__X15__Y27__P004.jpg,0.691888,16.904393,ok
EES0423685__X15__Y2D__P005.jpg,0.821093,20.006411,ok
EES0423685__X18__Y1B__P006.jpg,0.763110,20.868588,ok
EES0423685__X1B__Y0F__P007.jpg,0.714713,17.809603,ok
EES0423685__X1B__Y12__P008.jpg,0.753755,18.644181,ok
EES0423685__X1B__Y21__P009.jpg,0.733092,19.495465,ok
EES0423685__X1E__Y12__P010.jpg,0.765842,18.101230,ok
EES0423685__X1E__Y21__P011.jpg,0.759875,19.045103,ok
EES0423685__X1E__Y24__P012.jpg,0.798965,19.932829,ok
EES0423685__X1E__Y30__P013.jpg,0.653109,17.451989,ok
EES0423685__X1E__Y33__P014.jpg,0.694844,17.276933,ok
EES0423685__X1E__Y36__P015.jpg,0.888953,25.395909,ok
EES0423685__X21__Y12__P016.jpg,0.761330,17.929289,ok
EES0423685__X21__Y2D__P017.jpg,0.725570,17.727463,ok
EES0423685__X21__Y33__P018.jpg,0.861592,20.531422,ok
EES0423685__X24__Y24__P019.jpg,0.781030,19.125656,ok
EES0423685__X24__Y27__P020.jpg,0.776428,19.290674,ok
EES0423685__X24__Y36__P021.jpg,0.716008,17.778024,ok
EES0423685__X24__Y39__P022.jpg,0.759704,18.418608,ok
EES0423685__X27__Y0C__P023.jpg,0.805911,18.898366,ok
EES0423685__X27__Y2A__P024.jpg,0.775126,18.656307,ok
EES0423685__X27__Y30__P025.jpg,0.702731,19.286523,ok
EES0423686__X27__Y36__P001.jpg,0.695582,17.706534,ok
EES0423686__X27__Y39__P002.jpg,0.751053,18.634962,ok
EES0423686__X2A__Y18__P003.jpg,0.722224,17.342754,ok
EES0423686__X2D__Y1E__P004.jpg,0.697027,17.641132,ok
EES0423686__X2D__Y30__P005.jpg,0.754419,20.115077,ok
EES0423686__X30__Y12__P006.jpg,0.763037,20.100138,ok
EES0423686__X30__Y1B__P007.jpg,0.758200,18.492148,ok
EES0423686__X30__Y1E__P008.jpg,0.763279,19.758179,ok
EES0423686__X30__Y21__P009.jpg,0.684903,18.072203,ok
EES0423686__X30__Y2D__P010.jpg,0.783128,18.199670,ok
EES0423686__X30__Y3C__P011.jpg,0.772402,19.139721,ok
EES0423686__X33__Y0C__P012.jpg,0.759486,20.785720,ok
EES0423686__X33__Y0F__P013.jpg,0.777862,19.820070,ok
EES0423686__X33__Y18__P014.jpg,0.831887,20.454924,ok
EES0423686__X36__Y15__P015.jpg,0.794483,20.446014,ok
EES0423686__X36__Y18__P016.jpg,0.733293,18.331288,ok
EES0423686__X39__Y0F__P017.jpg,0.722179,18.779428,ok
EES0423686__X3C__Y1E__P018.jpg,0.797665,20.315045,ok
EES0423686__X3F__Y2D__P019.jpg,0.742285,17.696059,ok
EES0423686__X42__Y15__P020.jpg,0.849287,19.236997,ok
EES0423686__X42__Y1B__P021.jpg,0.782375,18.230187,ok
EES0423686__X42__Y21__P022.jpg,0.727803,17.314067,ok
EES0423686__X12__Y1B__P023.jpg,0.790768,19.878658,ok
EES0423686__X12__Y1E__P024.jpg,0.688772,17.462835,ok
EES0423686__X12__Y21__P025.jpg,0.774944,20.119963,ok
EES0423687__X15__Y36__P001.jpg,0.786984,19.855545,ok
EES0423687__X18__Y21__P002.jpg,0.739085,17.823170,ok
EES0423687__X18__Y24__P003.jpg,0.699890,17.478933,ok
EES0423687__X1B__Y0C__P004.jpg,0.675337,17.329949,ok
EES0423687__X1B__Y3C__P005.jpg,0.711762,18.995332,ok
EES0423687__X1E__Y09__P006.jpg,0.696540,17.062797,ok
EES0423687__X1E__Y0C__P007.jpg,0.847108,22.447160,ok
EES0423687__X21__Y09__P008.jpg,0.936736,31.062903,ok
EES0423687__X21__Y3F__P009.jpg,0.681898,18.764820,ok
EES0423687__X24__Y06__P010.jpg,0.699364,19.400251,ok
EES0423687__X24__Y09__P011.jpg,0.754754,17.712271,ok
EES0423687__X24__Y15__P012.jpg,0.889848,24.286528,ok
EES0423687__X24__Y30__P013.jpg,0.837054,20.517094,ok
EES0423687__X24__Y3F__P014.jpg,0.913138,26.504859,ok
