filename,ssim,psnr,status
EES0423312__X18__Y45__P016.jpg,0.785946,19.101309,ok
EES0423312__X1B__Y39__P017.jpg,0.809198,20.727940,ok
EES0423312__X1B__Y42__P018.jpg,0.710857,17.942706,ok
EES0423312__X1E__Y09__P019.jpg,0.858072,33.106416,ok
EES0423312__X1E__Y3C__P020.jpg,0.854453,23.639685,ok
EES0423312__X1E__Y42__P021.jpg,0.751272,20.025818,ok
EES0423312__X21__Y3C__P022.jpg,0.771001,22.041531,ok
EES0423312__X21__Y42__P023.jpg,0.845761,22.251206,ok
EES0423312__X24__Y06__P024.jpg,0.711542,19.628986,ok
EES0423312__X24__Y3F__P025.jpg,0.822898,23.690474,ok
EES0423313__X0F__Y27__P001.jpg,0.834371,20.282213,ok
EES0423313__X12__Y0F__P002.jpg,0.807296,18.427985,ok
EES0423313__X12__Y2D__P003.jpg,0.786702,19.351551,ok
EES0423313__X12__Y33__P004.jpg,0.761468,20.979288,ok
EES0423313__X15__Y0C__P005.jpg,0.822477,21.638650,ok
EES0423313__X15__Y36__P006.jpg,0.839402,24.653236,ok
EES0423313__X18__Y06__P007.jpg,0.731090,18.068580,ok
EES0423313__X18__Y36__P008.jpg,0.828551,27.084410,ok
EES0423313__X18__Y39__P009.jpg,0.769325,20.560615,ok
EES0423313__X1B__Y3C__P010.jpg,0.834675,25.503399,ok
EES0423313__X1E__Y03__P011.jpg,0.856713,28.582628,ok
EES0423313__X1E__Y39__P012.jpg,0.787000,18.656939,ok
EES0423313__X27__Y3C__P013.jpg,0.728854,17.767129,ok
EES0423313__X27__Y3F__P014.jpg,0.805814,20.481637,ok
EES0423313__X2A__Y3C__P015.jpg,0.739584,17.529743,ok
EES0423313__X2A__Y3F__P016.jpg,0.870786,24.046070,ok
EES0423313__X30__Y3C__P017.jpg,0.830211,19.523586,ok
EES0423313__X33__Y03__P018.jpg,0.764961,19.031891,ok
EES0423313__X36__Y03__P019.jpg,0.840557,20.097714,ok
EES0423313__X36__Y39__P020.jpg,0.824527,20.577333,ok
EES0423313__X39__Y06__P021.jpg,0.832949,23.424270,ok
EES0423313__X39__Y39__P022.jpg,0.810722,22.746477,ok
EES0423313__X3C__Y36__P023.jpg,0.766286,20.239654,ok
EES0423313__X3F__Y33__P024.jpg,0.721086,18.360728,ok
EES0423313__X42__Y0F__P025.jpg,0.794217,20.926915,ok
EES0423314__X24__Y42__P001.jpg,0.788969,18.321425,ok
EES0423314__X27__Y06__P002.jpg,0.784230,20.388871,ok
EES0423314__X2A__Y06__P003.jpg,0.755397,18.168915,ok
EES0423314__X2A__Y42__P004.jpg,0.777541,21.865576,ok
EES0423314__X2D__Y06__P005.jpg,0.669940,18.599755,ok
EES0423314__X2D__Y42__P006.jpg,0.811750,21.001281,ok
EES0423314__X30__Y06__P007.jpg,0.786749,21.108375,ok
EES0423314__X30__Y42__P008.jpg,0.852864,29.911781,ok
EES0423314__X36__Y09__P009.jpg,0.847857,28.687857,ok
EES0423314__X39__Y0C__P010.jpg,0.866278,28.536804,ok
EES0423314__X39__Y1E__P011.jpg,0.721396,17.832193,ok
EES0423314__X3C__Y3C__P012.jpg,0.814145,20.739832,ok
EES0423314__X3F__Y12__P013.jpg,0.756276,18.347147,ok
EES0423314__X3F__Y39__P014.jpg,0.823669,21.721857,ok
EES0423314__X42__Y15__P015.jpg,0.778149,19.691537,ok
EES0423314__X45__Y1B__P016.jpg,0.826928,22.793344,ok
EES0423314__X45__Y1E__P017.jpg,0.871705,26.512093,ok
EES0423314__X45__Y27__P018.jpg,0.706706,17.974374,ok
EES0423314__X45__Y2A__P019.jpg,0.812135,19.043084,ok
EES0423314__X45__Y2D__P020.jpg,0.719939,19.078488,ok
EES0423314__X45__Y30__P021.jpg,0.755845,19.960189,ok
EES0423314__X18__Y39__P022.jpg,0.719336,18.413914,ok
EES0423314__X1B__Y0C__P023.jpg,0.794303,19.632515,ok
EES0423314__X1E__Y09__P024.jpg,0.820801,23.509176,ok
EES0423314__X2A__Y06__P025.jpg,0.766860,20.695201,ok
EES0423315__X27__Y42__P001.jpg,0.775799,19.720967,ok
EES0423315__X2A__Y42__P002.jpg,0.822562,25.815919,ok
EES0423315__X2D__Y42__P003.jpg,0.738609,20.490685,ok
EES0423315__X30__Y3F__P004.jpg,0.700412,17.352584,ok
EES0423315__X30__Y42__P005.jpg,0.726572,21.098479,ok
EES0423315__X33__Y3F__P006.jpg,0.860797,32.649999,ok
EES0423315__X33__Y42__P007.jpg,0.723999,17.591446,ok
EES0423315__X36__Y3F__P008.jpg,0.755262,19.045502,ok
EES0423315__X36__Y42__P009.jpg,0.796383,23.583191,ok
EES0423315__X36__Y45__P010.jpg,0.743348,17.867272,ok
EES0423315__X39__Y3C__P011.jpg,0.816383,20.698038,ok
EES0423315__X39__Y45__P012.jpg,0.814810,24.295979,ok
EES0423315__X3C__Y0C__P013.jpg,0.810432,22.973496,ok
EES0423315__X3C__Y39__P014.jpg,0.767495,21.383949,ok
EES0423315__X3C__Y45__P015.jpg,0.783797,19.089346,ok
EES0423315__X3F__Y0F__P016.jpg,0.736156,17.567753,ok
EES0423315__X3F__Y39__P017.jpg,0.720627,18.174741,ok
EES0423315__X3F__Y42__P018.jpg,0.793523,19.717765,ok
EES0423315__X42__Y12__P019.jpg,0.809920,22.939328,ok
EES0423315__X42__Y15__P020.jpg,0.791407,19.306885,ok
EES0423315__X42__Y33__P021.jpg,0.830467,24.883712,ok
EES0423315__X42__Y42__P022.jpg,0.825770,22.534183,ok
EES0423315__X42__Y45__P023.jpg,0.840599,24.160750,ok
EES0423315__X45__Y15__P024.jpg,0.743903,19.182849,ok
EES0423315__X45__Y18__P025.jpg,0.754247,17.962975,ok
EES0423316__X45__Y1E__P001.jpg,0.688594,17.232706,ok
EES0423316__X45__Y2A__P002.jpg,0.792461,18.361770,ok
EES0423316__X45__Y39__P003.jpg,0.736411,18.660703,ok
EES0423316__X45__Y42__P004.jpg,0.806599,21.455501,ok
EES0423316__X48__Y1E__P005.jpg,0.804566,19.761287,ok
EES0423316__X48__Y21__P006.jpg,0.856652,27.347597,ok
EES0423316__X48__Y27__P007.jpg,0.714390,20.520034,ok
EES0423316__X48__Y2D__P008.jpg,0.769684,18.550352,ok
EES0423316__X48__Y3F__P009.jpg,0.826789,20.122637,ok
EES0423316__X48__Y42__P010.jpg,0.729889,17.500806,ok
EES0423316__X15__Y21__P011.jpg,0.832361,22.077837,ok
EES0423316__X15__Y27__P012.jpg,0.831809,20.948426,ok
EES0423316__X18__Y18__P013.jpg,0.773373,18.551937,ok
EES0423316__X18__Y21__P014.jpg,0.862169,32.991559,ok
EES0423316__X18__Y2A__P015.jpg,0.797656,20.044718,ok
EES0423316__X1B__Y0C__P016.jpg,0.846172,23.261598,ok
EES0423316__X1E__Y30__P017.jpg,0.784589,18.679190,ok
EES0423316__X21__Y36__P018.jpg,0.790596,18.189858,ok
EES0423316__X27__Y15__P019.jpg,0.862140,28.221521,ok
EES0423316__X33__Y09__P020.jpg,0.728389,17.712449,ok
EES0423316__X39__Y12__P021.jpg,0.858994,26.261289,ok
EES0423316__X45__Y2D__P022.jpg,0.735615,17.719746,ok
EES0423316__X48__Y24__P023.jpg,0.768094,18.271673,ok
EES0423316__X48__Y27__P024.jpg,0.793881,19.053684,ok
EES0423316__X15__Y1E__P025.jpg,0.828181,24.378488,ok
EES0423317__X42__Y30__P001.jpg,0.630191,18.392291,ok
EES0423317__X42__Y39__P002.jpg,0.633019,17.906671,ok
EES0423317__X42__Y3C__P003.jpg,0.797949,28.784702,ok
EES0423317__X45__Y15__P004.jpg,0.675555,20.387186,ok
EES0423317__X45__Y33__P005.jpg,0.777300,22.295616,ok
EES0423317__X45__Y36__P006.jpg,0.627629,18.983590,ok
EES0423317__X48__Y24__P007.jpg,0.724460,18.503718,ok
EES0423317__X48__Y2A__P008.jpg,0.856282,28.251014,ok
EES0423317__X48__Y30__P009.jpg,0.836997,29.437592,ok
EES0423317__X09__Y1E__P010.jpg,0.707974,19.841827,ok
EES0423317__X09__Y2A__P011.jpg,0.805292,25.118998,ok
EES0423317__X0C__Y15__P012.jpg,0.741224,23.220576,ok
EES0423317__X0C__Y2D__P013.jpg,0.806240,25.744838,ok
EES0423317__X0C__Y30__P014.jpg,0.782597,25.944921,ok
EES0423317__X0C__Y33__P015.jpg,0.680083,19.953663,ok
EES0423317__X0F__Y0F__P016.jpg,0.791815,22.519400,ok
EES0423317__X0F__Y12__P017.jpg,0.716874,19.357202,ok
EES0423317__X0F__Y33__P018.jpg,0.784747,24.427625,ok
EES0423317__X0F__Y36__P019.jpg,0.787661,23.149248,ok
EES0423317__X12__Y0C__P020.jpg,0.792620,20.820098,ok
EES0423317__X12__Y36__P021.jpg,0.844375,28.884193,ok
EES0423317__X12__Y39__P022.jpg,0.812132,21.727187,ok
EES0423317__X15__Y09__P023.jpg,0.810469,22.290053,ok
EES0423317__X18__Y09__P024.jpg,0.791265,18.506398,ok
EES0423317__X18__Y3C__P025.jpg,0.817043,28.209383,ok
EES0423318__X18__Y3F__P001.jpg,0.885813,19.609476,ok
EES0423318__X1E__Y03__P002.jpg,0.839700,18.914353,ok
EES0423318__X21__Y03__P003.jpg,0.874508,19.840425,ok
EES0423318__X2D__Y06__P004.jpg,0.863952,18.705854,ok
EES0423318__X30__Y06__P005.jpg,0.877077,18.656123,ok
EES0423318__X06__Y18__P006.jpg,0.810383,18.450940,ok
EES0423318__X18__Y3F__P007.jpg,0.838367,18.798852,ok
EES0423318__X1B__Y3F__P008.jpg,0.885997,19.384154,ok
EES0423318__X1B__Y45__P009.jpg,0.847848,18.651258,ok
EES0423318__X24__Y3F__P010.jpg,0.867115,18.486294,ok
EES0423318__X45__Y1B__P011.jpg,0.870743,19.047572,ok
EES0423318__X30__Y42__P012.jpg,0.874615,20.484482,ok
EES0423318__X42__Y33__P013.jpg,0.775776,17.996291,ok
EES0423318__X42__Y45__P014.jpg,0.871880,19.424086,ok
EES0423318__X18__Y30__P015.jpg,0.853696,18.602648,ok
EES0423318__X18__Y33__P016.jpg,0.877131,20.101175,ok
EES0423318__X21__Y42__P017.jpg,0.888799,19.388883,ok
EES0423318__X27__Y45__P018.jpg,0.876653,19.132693,ok
EES0423318__X36__Y42__P019.jpg,0.874257,19.757678,ok
EES0423318__X36__Y45__P020.jpg,0.835649,19.185979,ok
EES0423318__X3F__Y1B__P021.jpg,0.796524,18.318091,ok
EES0423318__X42__Y42__P022.jpg,0.868938,18.860324,ok
EES0423318__X09__Y12__P023.jpg,0.849420,18.631569,ok
EES0423318__X09__Y15__P024.jpg,0.863599,19.503208,ok
EES0423318__X0C__Y0F__P025.jpg,0.827024,18.229067,ok
EES0423319__X48__Y3F__P001.jpg,0.898453,21.302885,ok
EES0423319__X48__Y42__P002.jpg,0.886338,19.681931,ok
EES0423319__X06__Y0F__P003.jpg,0.869412,21.778295,ok
EES0423319__X06__Y12__P004.jpg,0.887990,19.693453,ok
EES0423319__X06__Y15__P005.jpg,0.835276,18.986163,ok
EES0423319__X06__Y27__P006.jpg,0.793925,20.095437,ok
EES0423319__X06__Y2A__P007.jpg,0.733495,17.307295,ok
EES0423319__X06__Y2D__P008.jpg,0.802996,18.220032,ok
EES0423319__X06__Y30__P009.jpg,0.839200,19.283565,ok
EES0423319__X09__Y33__P010.jpg,0.882850,19.150064,ok
EES0423319__X12__Y3C__P011.jpg,0.848750,19.871457,ok
EES0423319__X18__Y3F__P012.jpg,0.850306,20.880184,ok
EES0423319__X1B__Y03__P013.jpg,0.896291,21.194618,ok
EES0423319__X1B__Y06__P014.jpg,0.889063,18.588623,ok
EES0423319__X1E__Y03__P015.jpg,0.893004,21.106306,ok
EES0423319__X21__Y03__P016.jpg,0.857013,19.237987,ok
EES0423319__X21__Y42__P017.jpg,0.774060,19.217502,ok
EES0423319__X24__Y03__P018.jpg,0.844663,21.544738,ok
EES0423319__X24__Y42__P019.jpg,0.871099,19.078903,ok
EES0423319__X2A__Y06__P020.jpg,0.883015,18.954644,ok
EES0423319__X2D__Y06__P021.jpg,0.894790,19.763766,ok
EES0423319__X48__Y06__P022.jpg,0.780261,18.888788,ok
EES0423319__X48__Y09__P023.jpg,0.890853,20.747222,ok
EES0423319__X48__Y0C__P024.jpg,0.817602,18.695022,ok
EES0423319__X48__Y0F__P025.jpg,0.687238,17.139457,ok
EES0423320__X48__Y12__P001.jpg,0.887838,23.358556,ok
EES0423320__X48__Y15__P002.jpg,0.889100,21.368737,ok
EES0423320__X48__Y18__P003.jpg,0.893762,22.185354,ok
EES0423320__X48__Y1B__P004.jpg,0.881192,23.215919,ok
EES0423320__X48__Y1E__P005.jpg,0.835899,18.962598,ok
EES0423320__X48__Y21__P006.jpg,0.886635,20.466773,ok
EES0423320__X48__Y24__P007.jpg,0.876699,19.771058,ok
EES0423320__X48__Y2A__P008.jpg,0.892055,20.582134,ok
EES0423320__X48__Y2D__P009.jpg,0.880704,20.022570,ok
EES0423320__X48__Y30__P010.jpg,0.896205,22.264564,ok
EES0423320__X48__Y33__P011.jpg,0.897796,22.397278,ok
EES0423320__X48__Y36__P012.jpg,0.889806,19.785461,ok
EES0423320__X48__Y39__P013.jpg,0.895908,22.221797,ok
EES0423320__X48__Y3C__P014.jpg,0.894574,21.645361,ok
EES0423320__X48__Y3F__P015.jpg,0.898006,22.146250,ok
EES0423320__X48__Y42__P016.jpg,0.897577,22.035947,ok
EES0423320__X48__Y45__P017.jpg,0.889836,21.425778,ok
EES0423320__X03__Y33__P018.jpg,0.899687,22.431886,ok
EES0423320__X06__Y33__P019.jpg,0.890005,22.269059,ok
EES0423320__X09__Y36__P020.jpg,0.897160,22.218991,ok
EES0423320__X0C__Y36__P021.jpg,0.877054,19.441333,ok
EES0423320__X39__Y45__P022.jpg,0.891841,22.420102,ok
EES0423320__X45__Y30__P023.jpg,0.890260,21.353775,ok
EES0423320__X48__Y06__P024.jpg,0.895681,22.107484,ok
EES0423320__X48__Y09__P025.jpg,0.898136,22.501772,ok
EES0423321__X48__Y0C__P001.jpg,0.871912,23.256018,ok
EES0423321__X48__Y0F__P002.jpg,0.886756,23.409047,ok
EES0423321__X48__Y12__P003.jpg,0.818367,21.397271,ok
EES0423321__X48__Y15__P004.jpg,0.867066,21.252519,ok
EES0423321__X48__Y1B__P005.jpg,0.888339,22.812222,ok
EES0423321__X48__Y1E__P006.jpg,0.875042,22.755648,ok
EES0423321__X48__Y21__P007.jpg,0.879437,20.346539,ok
EES0423321__X48__Y24__P008.jpg,0.779283,18.995619,ok
EES0423321__X48__Y2A__P009.jpg,0.886828,23.331266,ok
EES0423321__X48__Y2D__P010.jpg,0.883198,23.558384,ok
EES0423321__X48__Y30__P011.jpg,0.885674,19.469692,ok
EES0423321__X48__Y33__P012.jpg,0.882040,22.841163,ok
EES0423321__X48__Y36__P013.jpg,0.889393,20.901177,ok
EES0423321__X48__Y39__P014.jpg,0.888939,22.466595,ok
EES0423321__X1E__Y03__P015.jpg,0.846658,19.541642,ok
EES0423321__X21__Y03__P016.jpg,0.871209,20.093839,ok
EES0423321__X21__Y06__P017.jpg,0.889772,23.570197,ok
EES0423321__X24__Y03__P018.jpg,0.881824,22.488892,ok
EES0423321__X27__Y03__P019.jpg,0.883535,22.655452,ok
EES0423321__X2A__Y03__P020.jpg,0.886816,22.720458,ok
EES0423321__X42__Y21__P021.jpg,0.821211,19.733916,ok
EES0423321__X18__Y06__P022.jpg,0.801791,19.109238,ok
EES0423321__X1E__Y42__P023.jpg,0.880515,23.360985,ok
EES0423321__X21__Y06__P024.jpg,0.879986,22.585950,ok
EES0423321__X21__Y42__P025.jpg,0.848287,18.859664,ok
EES0423322__X24__Y42__P001.jpg,0.894537,21.282431,ok
EES0423322__X39__Y15__P002.jpg,0.797908,18.765248,ok
EES0423322__X39__Y33__P003.jpg,0.889353,21.762886,ok
EES0423322__X1B__Y42__P004.jpg,0.728517,18.181493,ok
EES0423322__X2A__Y30__P005.jpg,0.806042,19.227232,ok
EES0423322__X2A__Y33__P006.jpg,0.762030,17.586886,ok
EES0423322__X2A__Y39__P007.jpg,0.790126,18.289694,ok
EES0423322__X2A__Y45__P008.jpg,0.870758,19.675468,ok
EES0423322__X2D__Y30__P009.jpg,0.889352,19.986067,ok
EES0423322__X2D__Y33__P010.jpg,0.896124,21.557123,ok
EES0423322__X2D__Y39__P011.jpg,0.853782,18.528964,ok
EES0423322__X30__Y2A__P012.jpg,0.777280,20.361660,ok
EES0423322__X36__Y30__P013.jpg,0.814032,20.442003,ok
EES0423322__X36__Y39__P014.jpg,0.892931,21.223237,ok
EES0423322__X39__Y33__P015.jpg,0.892652,21.188813,ok
EES0423322__X48__Y06__P016.jpg,0.820387,18.163640,ok
EES0423322__X48__Y09__P017.jpg,0.840136,18.277308,ok
EES0423322__X48__Y0C__P018.jpg,0.751811,18.066113,ok
EES0423322__X48__Y0F__P019.jpg,0.886609,21.059205,ok
EES0423322__X48__Y12__P020.jpg,0.822580,20.378815,ok
EES0423322__X48__Y15__P021.jpg,0.897691,21.318330,ok
EES0423322__X48__Y18__P022.jpg,0.857790,19.116663,ok
EES0423322__X48__Y1B__P023.jpg,0.893218,21.289497,ok
EES0423322__X48__Y1E__P024.jpg,0.897052,21.663669,ok
EES0423322__X48__Y21__P025.jpg,0.891753,21.341703,ok
EES0423323__X12__Y0F__P001.jpg,0.846284,19.917234,ok
EES0423323__X12__Y27__P002.jpg,0.883366,20.211977,ok
EES0423323__X12__Y2A__P003.jpg,0.846282,22.151826,ok
EES0423323__X15__Y0C__P004.jpg,0.732357,19.099439,ok
EES0423323__X18__Y0F__P005.jpg,0.824677,21.393147,ok
EES0423323__X33__Y1E__P006.jpg,0.784066,19.575051,ok
EES0423323__X03__Y18__P007.jpg,0.882269,22.063177,ok
EES0423323__X03__Y1B__P008.jpg,0.879552,19.596943,ok
EES0423323__X24__Y45__P009.jpg,0.880356,20.030525,ok
EES0423323__X27__Y06__P010.jpg,0.663769,17.439504,ok
EES0423323__X27__Y45__P011.jpg,0.873773,19.600366,ok
EES0423323__X2A__Y06__P012.jpg,0.850270,19.571679,ok
EES0423323__X2A__Y45__P013.jpg,0.882167,21.486563,ok
EES0423323__X2D__Y45__P014.jpg,0.882515,18.862016,ok
EES0423323__X30__Y48__P015.jpg,0.839689,19.029972,ok
EES0423323__X33__Y42__P016.jpg,0.857604,21.270403,ok
EES0423323__X36__Y09__P017.jpg,0.840166,19.268353,ok
EES0423323__X3F__Y1B__P018.jpg,0.867463,18.754496,ok
EES0423323__X42__Y2A__P019.jpg,0.778431,19.603212,ok
EES0423323__X42__Y2D__P020.jpg,0.884691,19.002746,ok
EES0423323__X45__Y18__P021.jpg,0.869517,20.136271,ok
EES0423323__X45__Y1B__P022.jpg,0.866249,22.347370,ok
EES0423323__X45__Y21__P023.jpg,0.855499,19.379862,ok
EES0423323__X45__Y2D__P024.jpg,0.844805,19.915866,ok
EES0423323__X06__Y0C__P025.jpg,0.873353,20.950190,ok
EES0423324__X06__Y18__P001.jpg,0.800839,19.600414,ok
EES0423324__X06__Y1B__P002.jpg,0.836551,18.964091,ok
EES0423324__X06__Y1E__P003.jpg,0.877432,23.460928,ok
EES0423324__X06__Y21__P004.jpg,0.857895,21.037522,ok
EES0423324__X06__Y24__P005.jpg,0.883059,20.132622,ok
EES0423324__X06__Y27__P006.jpg,0.835420,20.522314,ok
EES0423324__X06__Y2A__P007.jpg,0.816133,18.566026,ok
EES0423324__X06__Y2D__P008.jpg,0.865175,22.473621,ok
EES0423324__X06__Y30__P009.jpg,0.852418,21.778304,ok
EES0423324__X06__Y33__P010.jpg,0.860122,19.885985,ok
EES0423324__X06__Y36__P011.jpg,0.831026,21.059970,ok
EES0423324__X09__Y15__P012.jpg,0.860872,19.016496,ok
EES0423324__X09__Y18__P013.jpg,0.845987,21.764203,ok
EES0423324__X09__Y1B__P014.jpg,0.860542,18.738810,ok
EES0423324__X09__Y30__P015.jpg,0.816713,20.626229,ok
EES0423324__X09__Y33__P016.jpg,0.847583,19.324902,ok
EES0423324__X09__Y36__P017.jpg,0.868374,20.617879,ok
EES0423324__X09__Y39__P018.jpg,0.877318,21.230160,ok
EES0423324__X0C__Y0F__P019.jpg,0.867316,20.547982,ok
EES0423324__X0C__Y12__P020.jpg,0.794721,20.997801,ok
EES0423324__X0C__Y39__P021.jpg,0.854400,19.655870,ok
EES0423324__X0F__Y0F__P022.jpg,0.809016,18.332197,ok
EES0423324__X12__Y42__P023.jpg,0.826989,18.732495,ok
EES0423324__X15__Y09__P024.jpg,0.794418,20.080034,ok
EES0423324__X15__Y0C__P025.jpg,0.853377,19.994349,ok
EES0423325__X15__Y42__P001.jpg,0.863703,20.767714,ok
EES0423325__X18__Y09__P002.jpg,0.886824,19.588458,ok
EES0423325__X1B__Y45__P003.jpg,0.890006,21.383674,ok
EES0423325__X1E__Y45__P004.jpg,0.892707,20.899943,ok
EES0423325__X21__Y06__P005.jpg,0.894905,22.738551,ok
EES0423325__X21__Y45__P006.jpg,0.834565,20.845382,ok
EES0423325__X24__Y06__P007.jpg,0.747828,18.526698,ok
EES0423325__X24__Y45__P008.jpg,0.890588,20.703368,ok
EES0423325__X27__Y06__P009.jpg,0.892122,20.664183,ok
EES0423325__X42__Y2D__P010.jpg,0.890783,21.220102,ok
EES0423325__X45__Y2D__P011.jpg,0.822146,20.534226,ok
EES0423325__X48__Y06__P012.jpg,0.859230,19.362260,ok
EES0423325__X48__Y09__P013.jpg,0.808056,18.486416,ok
EES0423325__X48__Y0C__P014.jpg,0.891543,21.520559,ok
EES0423325__X48__Y0F__P015.jpg,0.893015,21.406553,ok
EES0423325__X48__Y12__P016.jpg,0.894605,21.570641,ok
EES0423325__X48__Y15__P017.jpg,0.788211,18.114967,ok
EES0423325__X48__Y18__P018.jpg,0.887519,19.423193,ok
EES0423325__X48__Y1B__P019.jpg,0.890453,22.009548,ok
EES0423325__X48__Y1E__P020.jpg,0.889386,22.370259,ok
EES0423325__X48__Y2A__P021.jpg,0.890854,22.090011,ok
EES0423325__X48__Y30__P022.jpg,0.863115,19.145516,ok
EES0423325__X48__Y33__P023.jpg,0.821407,20.063870,ok
EES0423325__X48__Y36__P024.jpg,0.889810,21.849356,ok
EES0423325__X48__Y39__P025.jpg,0.831891,18.864473,ok
EES0423326__X48__Y3C__P001.jpg,0.852209,18.100621,ok
EES0423326__X48__Y3F__P002.jpg,0.816146,18.975391,ok
EES0423326__X48__Y42__P003.jpg,0.890181,18.702657,ok
EES0423326__X48__Y45__P004.jpg,0.860400,18.339407,ok
EES0423326__X48__Y48__P005.jpg,0.840037,18.679918,ok
EES0423326__X03__Y27__P006.jpg,0.828338,18.230831,ok
EES0423326__X03__Y2D__P007.jpg,0.775913,17.363205,ok
EES0423326__X03__Y30__P008.jpg,0.893996,21.785443,ok
EES0423326__X03__Y39__P009.jpg,0.896592,21.793573,ok
EES0423326__X03__Y3C__P010.jpg,0.690241,16.791356,ok
EES0423326__X06__Y33__P011.jpg,0.842121,18.377491,ok
EES0423326__X06__Y36__P012.jpg,0.816726,18.512951,ok
EES0423326__X0C__Y0C__P013.jpg,0.751600,17.468205,ok
EES0423326__X0F__Y3F__P014.jpg,0.744175,17.276478,ok
EES0423326__X15__Y42__P015.jpg,0.874348,19.008967,ok
EES0423326__X1B__Y42__P016.jpg,0.893767,19.226647,ok
EES0423326__X27__Y45__P017.jpg,0.785342,17.856586,ok
EES0423326__X2A__Y03__P018.jpg,0.892389,21.223813,ok
EES0423326__X2A__Y45__P019.jpg,0.819432,18.735070,ok
EES0423326__X30__Y03__P020.jpg,0.894738,18.608464,ok
EES0423326__X33__Y06__P021.jpg,0.896156,21.993916,ok
EES0423326__X36__Y06__P022.jpg,0.892412,21.784682,ok
EES0423326__X3C__Y15__P023.jpg,0.861117,19.310798,ok
EES0423326__X3F__Y18__P024.jpg,0.901006,22.491311,ok
EES0423326__X42__Y2A__P025.jpg,0.849404,18.600857,ok
EES0423327__X0C__Y06__P001.jpg,0.832943,19.611873,ok
EES0423327__X0C__Y1E__P002.jpg,0.889035,24.485500,ok
EES0423327__X0C__Y21__P003.jpg,0.817507,20.021534,ok
EES0423327__X15__Y12__P004.jpg,0.881014,18.733512,ok
EES0423327__X18__Y0F__P005.jpg,0.824213,19.599564,ok
EES0423327__X18__Y15__P006.jpg,0.835043,18.353960,ok
EES0423327__X1B__Y15__P007.jpg,0.777936,19.080047,ok
EES0423327__X1E__Y15__P008.jpg,0.827086,19.762471,ok
EES0423327__X21__Y09__P009.jpg,0.777779,18.496479,ok
EES0423327__X21__Y15__P010.jpg,0.779260,18.101283,ok
EES0423327__X24__Y09__P011.jpg,0.821464,20.040808,ok
EES0423327__X24__Y18__P012.jpg,0.850437,21.909142,ok
EES0423327__X24__Y1B__P013.jpg,0.867643,19.020619,ok
EES0423327__X36__Y1B__P014.jpg,0.838223,18.503472,ok
EES0423327__X06__Y1E__P015.jpg,0.837546,20.599526,ok
EES0423327__X06__Y21__P016.jpg,0.733141,18.953622,ok
